Date,Study.Area,Treatment,Patch.ID,Point..,n_ourning Dove,ourning Dove1_dist,ourning Dove2_dist,ourning Dove3_dist,ourning Dove4_dist,ourning Dove5_dist,ourning Dove6_dist,ourning Dove7_dist,ourning Dove8_dist,ourning Dove9_dist,n_Eurasian Collared Dove,Eurasian Collared Dove1_dist,Eurasian Collared Dove2_dist,Eurasian Collared Dove3_dist,Eurasian Collared Dove4_dist,Eurasian Collared Dove5_dist,Eurasian Collared Dove6_dist,Eurasian Collared Dove7_dist,Eurasian Collared Dove8_dist,Eurasian Collared Dove9_dist,Eurasian Collared Dove10_dist,Eurasian Collared Dove11_dist,Eurasian Collared Dove12_dist,Eurasian Collared Dove13_dist,Eurasian Collared Dove14_dist
5/29/2023,Garden City,Wildlife Area,BR5,B11,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR5,B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR7,B14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR7,B20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR6,B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden CIty,Wildlife Area,BR2,B17,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden City,Wildlife Area,BR2,B17,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden City,Wildlife Area,BR1,B7,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden CIty,Wildlife Area,BR4,B23,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden City,Wildlife Area,BR4,B23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden City,Wildlife Area,BR4,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden City,Wildlife Area,BR11,B24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden CIty,Wildlife Area,BR11,B24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2023,Garden City,Wildlife Area,BR11,B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC1,GC31,6,79,FLY,128,FLY,FLY,FLY,NA,NA,NA,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC1,GC19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC2,GC14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC3,GC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FLY,FLY,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC3,GC7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,89,35,52,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC6,GC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,100,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC6,GC25,6,68,FLY,FLY,24,FLY,40,NA,NA,NA,6,30,85,30,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC13,GC21,1,33,NA,NA,NA,NA,NA,NA,NA,NA,9,33,38,45,FLY,FLY,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC8,GC33,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,4,13,22,55,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC8,GC38,2,38,32,NA,NA,NA,NA,NA,NA,NA,7,11,FLY,21,64,FLY,29,FLY,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC10,GC18,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,3,17,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC10,GC12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC13,GC35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,56,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden CIty,Urban,GC13,GC35,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,2,44,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden CIty,Urban,GC16,GC24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC16,GC24,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,2,96,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2023,Garden City,Urban,GC16,GC4,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,FLY,43,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2023,Garden City,Wildlife Area,BR10,B22,3,116,FLY,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2023,Garden City,Wildlife Area,BR10,B16,1,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2023,Garden City,Wildlife Area,BR9,B9,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2023,Garden City,Wildlife Area,BR9,B3,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2023,Garden City,Wildlife Area,BR9,B19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2023,Garden City,Wildlife Area,BR12,B25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR12,B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR13,B5,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR10,B21,5,120,163,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR2,B15,9,65,107,106,FLY,209,151,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR1,B13,6,FLY,FLY,FLY,FLY,FLY,111,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR1,B7,1,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2023,Garden City,Wildlife Area,BR2,B17,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR4,B23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR4,B2,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR3,B1,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR3,B18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR6,B6,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR5,B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2023,Garden City,Wildlife Area,BR6,B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2023,Garden City,Wildlife Area,BR5,B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2023,Garden City,Wildlife Area,BR7,B14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2023,Garden City,Wildlife Area,BR7,B20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2023,Garden City,Wildlife Area,BR11,B24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2023,Garden City,Wildlife Area,BR11,B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC1,GC31,3,134,167,FLY,NA,NA,NA,NA,NA,NA,10,37,41,30,FLY,45,FLY,FLY,FLY,58,42,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC1,GC19,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC3,GC7,1,51,NA,NA,NA,NA,NA,NA,NA,NA,7,53,63,FLY,FLY,FLY,100,FLY,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC3,GC2,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,5,55,18,29,FLY,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC2,GC14,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC6,GC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,59,90,44,FLY,FLY,FLY,FLY,FLY,FLY,FLY,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC6,GC25,5,26,33,43,39,39,NA,NA,NA,NA,12,FLY,113,85,FLY,FLY,75,FLY,122,FLY,42,FLY,FLY,NA,NA
8/18/2023,Garden City,Urban,GC8,GC1,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,6,100,FLY,52,FLY,FLY,32,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC8,GC33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,95,47,FLY,FLY,47,26,70,71,FLY,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC8,GC38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FLY,23,FLY,FLY,FLY,82,FLY,FLY,FLY,FLY,5,NA,NA,NA
8/18/2023,Garden City,Urban,GC10,GC18,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,8,FLY,31,29,FLY,FLY,73,FLY,FLY,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC10,GC12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FLY,FLY,37,FLY,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC13,GC21,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,9,92,169,181,FLY,FLY,FLY,50,FLY,58,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC16,GC24,1,29,NA,NA,NA,NA,NA,NA,NA,NA,4,64,116,123,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2023,Garden City,Urban,GC16,GC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,58,FLY,50,43,32,FLY,FLY,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Widlife Area,CN5,C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Widlife Area,CN3,C3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Wildlife Area,CN3,C3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Widlife Area,CN3,C2,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Wildlife Area,CN2,C8,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Widlife Area,CN5,C10,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Wildlife Area,CN2,C9,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Widlife Area,CN1,C7,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Wildlife Area,CN4,C4,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Wildlife Area,CN4,C1,2,109,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2023,Garden City,Wildlife Area,CN4,C6,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC7,GC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,98,FLY,12,34,34,FLY,FLY,FLY,119,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC7,GC11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,FLY,17,FLY,FLY,29,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC9,GC29,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,3,38,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC9,GC23,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,9,36,FLY,45,69,FLY,19,FLY,25,46,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC4,GC3,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,9,FLY,67,52,FLY,FLY,FLY,FLY,39,FLY,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC4,GC26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FLY,FLY,92,FLY,48,141,53,FLY,FLY,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC4,GC36,2,22,FLY,NA,NA,NA,NA,NA,NA,NA,9,42,FLY,FLY,FLY,FLY,14,32,FLY,44,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC5,GC28,1,77,NA,NA,NA,NA,NA,NA,NA,NA,5,137,FLY,78,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC5,GC20,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC11,GC16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,53,FLY,87,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC11,GC22,2,62,FLY,NA,NA,NA,NA,NA,NA,NA,6,72,31,71,51,FLY,137,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC12,GC15,1,91,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,FLY,95,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC12,GC30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,FLY,55,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC14,GC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,21,FLY,49,52,FLY,FLY,64,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC14,GC9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,73,59,85,FLY,25,25,FLY,FLY,FLY,FLY,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC17,GC10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC17,GC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,100,41,143,50,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC15,GC17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,FLY,FLY,FLY,FLY,31,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC15,GC32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,24,FLY,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC19,GC27,4,45,FLY,FLY,FLY,NA,NA,NA,NA,NA,4,55,46,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC18,GC34,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,5,FLY,FLY,FLY,FLY,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2023,Garden City,Urban,GC19,GC37,3,123,88,133,NA,NA,NA,NA,NA,NA,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC13,GC13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC13,GC13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77.2,24.9,75.7,93.8,115.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC13,GC13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,36.7,45.7,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC17,GC17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,94.6,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC17,GC17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC18,GC18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14.6,10.1,15.1,37.6,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC18,GC18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,66.2,142.5,32.9,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC19,GC19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,32.8,55.4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC9,GC9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,78.9,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,Garden City,Urban,GC9,GC9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,45.8,89.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2024,McPherson,Urban,MC1,MC1.2,1,105.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2024,McPherson,WMA,BB2,BB2.1,2,161.6,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2024,McPherson,Urban,MC11,MC11.1,1,88.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2024,McPherson,Urban,MC18,MC18.1,1,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2024,Topeka,WMA,PL7,7.2,1,169.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/16/2024,McPherson,Urban,MC12,MC12.1,1,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2024,Garden City,WMA,BR 5,BR 5.1,1,118.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 19,GC 19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16.8,23,59.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 19,GC 19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,46.5,55.7,60.8,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 21,GC 21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,55.2,115.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 21,GC 21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 22,GC 22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.5,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 22,GC 22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30.1,53.7,148.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 23,GC 23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,80.1,139.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 23,GC 23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 23,GC 23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14.2,40,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 24,GC 24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.4,21.2,76.7,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2024,Garden City,Urban,GC 24,GC 24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,63.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/2024,Topeka,Urban,T5,5.1,1,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/2024,McPherson,WMA,IN9,IN9.2,1,66.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
