,year,Effort,sample.bout,date,obsname,Area,Region.Label,Point_Num,Sample.Label,Minute,Species,Aspect,distance,How,Flock,WindAvg_mph,WindMax_mph,RH_Point,Temp_Point,Group,GroupArea
2125,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,1,BHCO,1,64,V,1,2.5,3.6,34,70.5,GAR031,192
2126,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,1,DICK,5,48,C,1,2.5,3.6,34,70.5,GAR031,192
2127,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,1,NOCA,6,150,C,1,2.5,3.6,34,70.5,GAR031,192
2128,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,2,MODO,6,150,C,1,2.5,3.6,34,70.5,GAR031,192
2129,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,2,WEME,5,35,C,1,2.5,3.6,34,70.5,GAR031,192
2130,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,3,FISP,0,95,C,1,2.5,3.6,34,70.5,GAR031,192
2131,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,4,GRSP,6,66,C,1,2.5,3.6,34,70.5,GAR031,192
2132,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,4,HOWR,7,81,C,1,2.5,3.6,34,70.5,GAR031,192
2133,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,5,AMCR,5,156,V,1,2.5,3.6,34,70.5,GAR031,192
2134,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,4,MODO,2,30,V,1,2.5,3.6,34,70.5,GAR031,192
2135,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,4,HOWR,3,52,C,1,2.5,3.6,34,70.5,GAR031,192
2136,2024,1,1,2024-06-06,2,192,GAR031-A,21,GAR031-21,5,TUVU,6,289,F,1,2.5,3.6,34,70.5,GAR031,192
2137,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,5,AMCR,1,250,C,1,6.3,8.8,32.1,71.5,GAR031,192
2138,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,4,AGOL,5,15,V,3,6.3,8.8,32.1,71.5,GAR031,192
2139,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,5,WEME,0,70,C,1,6.3,8.8,32.1,71.5,GAR031,192
2140,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,5,BHCO,2,98,V,1,6.3,8.8,32.1,71.5,GAR031,192
2141,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,NA,NA,NA,NA,NA,NA,6.3,8.8,32.1,71.5,GAR031,192
2142,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,1,WEME,2,43,C,1,6.3,8.8,32.1,71.5,GAR031,192
2143,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,1,GRSP,2,33,C,1,6.3,8.8,32.1,71.5,GAR031,192
2144,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,1,FISP,7,160,C,1,6.3,8.8,32.1,71.5,GAR031,192
2145,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,1,NOFL,5,93,C,1,6.3,8.8,32.1,71.5,GAR031,192
2146,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,1,AMCR,6,300,V,1,6.3,8.8,32.1,71.5,GAR031,192
2147,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,1,GCFL,3,80,C,1,6.3,8.8,32.1,71.5,GAR031,192
2148,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,2,FISP,5,105,C,1,6.3,8.8,32.1,71.5,GAR031,192
2149,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,2,CLSW,3,60,V,1,6.3,8.8,32.1,71.5,GAR031,192
2150,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,2,HOWR,5,78,C,1,6.3,8.8,32.1,71.5,GAR031,192
2151,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,3,LASP,5,76,C,1,6.3,8.8,32.1,71.5,GAR031,192
2152,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,3,HOWR,3,99,C,1,6.3,8.8,32.1,71.5,GAR031,192
2153,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,3,FISP,0,148,C,1,6.3,8.8,32.1,71.5,GAR031,192
2154,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,3,GRCA,6,73,C,1,6.3,8.8,32.1,71.5,GAR031,192
2155,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,4,MODO,6,58,V,2,6.3,8.8,32.1,71.5,GAR031,192
2156,2024,1,1,2024-06-06,2,192,GAR031-A,24,GAR031-24,4,MODO,7,200,C,1,6.3,8.8,32.1,71.5,GAR031,192
2157,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,NOCA,4,120,C,1,1.7,3.6,55.7,58.4,GAR031,192
2158,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,GRCA,3,63,C,1,1.7,3.6,55.7,58.4,GAR031,192
2159,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,AMCR,7,99,C,1,1.7,3.6,55.7,58.4,GAR031,192
2160,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,NA,NA,NA,NA,NA,NA,1.7,3.6,55.7,58.4,GAR031,192
2161,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,MODO,0,56,C,1,1.7,3.6,55.7,58.4,GAR031,192
2162,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,BRTH,3,44,C,1,1.7,3.6,55.7,58.4,GAR031,192
2163,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,HOWR,7,33,C,1,1.7,3.6,55.7,58.4,GAR031,192
2164,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,1,HOWR,0,27,C,1,1.7,3.6,55.7,58.4,GAR031,192
2165,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,2,GRPC,2,300,L,2,1.7,3.6,55.7,58.4,GAR031,192
2166,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,2,FISP,0,84,C,1,1.7,3.6,55.7,58.4,GAR031,192
2167,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,2,AMCR,5,250,C,1,1.7,3.6,55.7,58.4,GAR031,192
2168,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,2,HOWR,3,72,C,1,1.7,3.6,55.7,58.4,GAR031,192
2169,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,3,MODO,1,18,V,2,1.7,3.6,55.7,58.4,GAR031,192
2170,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,4,BHCO,5,33,V,1,1.7,3.6,55.7,58.4,GAR031,192
2171,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,3,HOWR,4,67,C,1,1.7,3.6,55.7,58.4,GAR031,192
2172,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,3,BHCO,1,52,C,1,1.7,3.6,55.7,58.4,GAR031,192
2173,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,4,AGOL,4,20,V,3,1.7,3.6,55.7,58.4,GAR031,192
2174,2024,1,1,2024-06-06,2,192,GAR031-A,27,GAR031-27,5,WEME,3,62,C,1,1.7,3.6,55.7,58.4,GAR031,192
2175,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,1,HOWR,7,30,C,1,1,2,44.6,64.6,GAR031,192
2176,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,4,NOCA,3,48,C,1,1,2,44.6,64.6,GAR031,192
2177,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,1,HOWR,2,25,C,1,1,2,44.6,64.6,GAR031,192
2178,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,1,MODO,7,55,C,1,1,2,44.6,64.6,GAR031,192
2179,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,5,BLJA,4,100,C,1,1,2,44.6,64.6,GAR031,192
2180,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,1,NOCA,0,22,C,1,1,2,44.6,64.6,GAR031,192
2181,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,1,MODO,1,90,C,1,1,2,44.6,64.6,GAR031,192
2182,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,3,AMCR,5,145,C,1,1,2,44.6,64.6,GAR031,192
2183,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,2,FISP,1,99,C,1,1,2,44.6,64.6,GAR031,192
2184,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,2,SPTO,1,45,C,1,1,2,44.6,64.6,GAR031,192
2185,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,2,HOWR,1,30,C,1,1,2,44.6,64.6,GAR031,192
2186,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,NA,NA,NA,NA,NA,NA,1,2,44.6,64.6,GAR031,192
2187,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,4,MODO,5,62,C,1,1,2,44.6,64.6,GAR031,192
2188,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,3,BHCO,2,46,C,1,1,2,44.6,64.6,GAR031,192
2189,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,5,BLJA,2,70,C,1,1,2,44.6,64.6,GAR031,192
2190,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,5,BHCO,7,7,V,1,1,2,44.6,64.6,GAR031,192
2191,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,4,AMCR,2,70,C,1,1,2,44.6,64.6,GAR031,192
2192,2024,1,1,2024-06-06,2,192,GAR031-A,28,GAR031-28,4,HOWR,6,21,C,1,1,2,44.6,64.6,GAR031,192
2193,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,BRTH,4,100,C,1,1.1,2,49.5,61.9,GAR031,192
2194,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,BRTH,2,64,C,1,1.1,2,49.5,61.9,GAR031,192
2195,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,GRSP,0,45,C,1,1.1,2,49.5,61.9,GAR031,192
2196,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,2,HOWR,4,98,C,1,1.1,2,49.5,61.9,GAR031,192
2197,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,GRSP,2,35,C,1,1.1,2,49.5,61.9,GAR031,192
2198,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,NA,NA,NA,NA,NA,NA,1.1,2,49.5,61.9,GAR031,192
2199,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,BHCO,5,60,C,1,1.1,2,49.5,61.9,GAR031,192
2200,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,2,GRSP,5,60,C,1,1.1,2,49.5,61.9,GAR031,192
2201,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,2,DICK,1,85,C,1,1.1,2,49.5,61.9,GAR031,192
2202,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,2,AMCR,1,300,C,1,1.1,2,49.5,61.9,GAR031,192
2203,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,2,MODO,1,250,C,1,1.1,2,49.5,61.9,GAR031,192
2204,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,3,GRSP,7,69,C,1,1.1,2,49.5,61.9,GAR031,192
2205,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,BEVI,7,52,C,1,1.1,2,49.5,61.9,GAR031,192
2206,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,3,HOWR,5,70,C,1,1.1,2,49.5,61.9,GAR031,192
2207,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,3,EAKI,7,48,V,1,1.1,2,49.5,61.9,GAR031,192
2208,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,5,UNBL,0,338,V,1,1.1,2,49.5,61.9,GAR031,192
2209,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,GRSP,3,71,C,1,1.1,2,49.5,61.9,GAR031,192
2210,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,1,NOCA,1,77,C,1,1.1,2,49.5,61.9,GAR031,192
2211,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,4,NOCA,3,190,C,1,1.1,2,49.5,61.9,GAR031,192
2212,2024,1,1,2024-06-06,2,192,GAR031-A,5,GAR031-5,4,FISP,1,129,C,1,1.1,2,49.5,61.9,GAR031,192
2213,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,NA,NA,NA,NA,NA,NA,2.4,2.9,42.4,65.8,GAR031,192
2214,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,4,BLJA,2,180,C,1,2.4,2.9,42.4,65.8,GAR031,192
2215,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,5,BLJA,7,122,C,1,2.4,2.9,42.4,65.8,GAR031,192
2216,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,5,EAKI,7,122,C,2,2.4,2.9,42.4,65.8,GAR031,192
2217,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,1,FISP,0,94,C,1,2.4,2.9,42.4,65.8,GAR031,192
2218,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,1,MODO,5,100,C,1,2.4,2.9,42.4,65.8,GAR031,192
2219,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,1,AMCR,2,400,C,1,2.4,2.9,42.4,65.8,GAR031,192
2220,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,3,NOFL,7,85,V,1,2.4,2.9,42.4,65.8,GAR031,192
2221,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,3,BHCO,4,70,V,2,2.4,2.9,42.4,65.8,GAR031,192
2222,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,2,MODO,2,84,V,1,2.4,2.9,42.4,65.8,GAR031,192
2223,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,4,AMCR,4,300,C,1,2.4,2.9,42.4,65.8,GAR031,192
2224,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,1,GRSP,1,90,C,1,2.4,2.9,42.4,65.8,GAR031,192
2225,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,1,HOWR,7,56,C,1,2.4,2.9,42.4,65.8,GAR031,192
2226,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,3,GCFL,1,103,C,1,2.4,2.9,42.4,65.8,GAR031,192
2227,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,2,NOFL,6,95,C,1,2.4,2.9,42.4,65.8,GAR031,192
2228,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,2,HOWR,6,98,C,1,2.4,2.9,42.4,65.8,GAR031,192
2229,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,1,SPTO,5,88,C,1,2.4,2.9,42.4,65.8,GAR031,192
2230,2024,1,1,2024-06-06,2,192,GAR031-A,6,GAR031-6,3,GRSP,0,78,C,1,2.4,2.9,42.4,65.8,GAR031,192
2231,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,NA,NA,NA,NA,NA,NA,2.8,4.7,40.2,67,GAR031,192
2232,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,1,MODO,5,120,C,1,2.8,4.7,40.2,67,GAR031,192
2233,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,1,HOWR,0,99,C,1,2.8,4.7,40.2,67,GAR031,192
2234,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,1,SPTO,3,46,C,1,2.8,4.7,40.2,67,GAR031,192
2235,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,3,MODO,7,150,C,1,2.8,4.7,40.2,67,GAR031,192
2236,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,4,BRTH,3,75,C,1,2.8,4.7,40.2,67,GAR031,192
2237,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,4,BHCO,4,82,C,1,2.8,4.7,40.2,67,GAR031,192
2238,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,4,HOWR,2,67,C,1,2.8,4.7,40.2,67,GAR031,192
2239,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,5,BHCO,5,38,C,1,2.8,4.7,40.2,67,GAR031,192
2240,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,5,UNSP,6,59,V,1,2.8,4.7,40.2,67,GAR031,192
2241,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,3,AMCR,6,300,C,1,2.8,4.7,40.2,67,GAR031,192
2242,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,3,BHCO,6,40,V,1,2.8,4.7,40.2,67,GAR031,192
2243,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,1,BLJA,2,150,C,1,2.8,4.7,40.2,67,GAR031,192
2244,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,2,AGOL,6,45,C,1,2.8,4.7,40.2,67,GAR031,192
2245,2024,1,1,2024-06-06,2,192,GAR031-A,9,GAR031-9,3,MODO,4,45,V,1,2.8,4.7,40.2,67,GAR031,192
2246,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,4,WEME,4,82,V,1,1.2,2.7,81.5,76.3,GAR041,192
2247,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,GRSP,1,70,C,1,1.2,2.7,81.5,76.3,GAR041,192
2248,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,BHCO,1,110,V,1,1.2,2.7,81.5,76.3,GAR041,192
2249,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,DICK,4,31,C,1,1.2,2.7,81.5,76.3,GAR041,192
2250,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,GRSP,3,52,C,1,1.2,2.7,81.5,76.3,GAR041,192
2251,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,AMRO,2,116,C,1,1.2,2.7,81.5,76.3,GAR041,192
2252,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,WEKI,2,32,V,2,1.2,2.7,81.5,76.3,GAR041,192
2253,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,FISP,5,170,C,1,1.2,2.7,81.5,76.3,GAR041,192
2254,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,DICK,2,73,C,1,1.2,2.7,81.5,76.3,GAR041,192
2255,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,NA,NA,NA,NA,NA,NA,1.2,2.7,81.5,76.3,GAR041,192
2256,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,5,MODO,4,138,C,1,1.2,2.7,81.5,76.3,GAR041,192
2257,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,2,BAOR,3,19,V,1,1.2,2.7,81.5,76.3,GAR041,192
2258,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,2,OROR,4,13,V,2,1.2,2.7,81.5,76.3,GAR041,192
2259,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,1,LASP,2,30,V,1,1.2,2.7,81.5,76.3,GAR041,192
2260,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,2,GRCA,2,25,V,1,1.2,2.7,81.5,76.3,GAR041,192
2261,2024,1,1,2024-06-25,3,192,GAR041-B,12,GAR041-B-12,3,GTGR,3,195,F,1,1.2,2.7,81.5,76.3,GAR041,192
2262,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,3,LASP,4,123,V,1,1.4,2,81.1,77.5,GAR041,192
2263,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,5,WEME,3,200,V,1,1.4,2,81.1,77.5,GAR041,192
2264,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,DICK,2,39,C,1,1.4,2,81.1,77.5,GAR041,192
2265,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,FISP,0,170,C,1,1.4,2,81.1,77.5,GAR041,192
2266,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,NA,NA,NA,NA,NA,NA,1.4,2,81.1,77.5,GAR041,192
2267,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,3,GRSP,6,50,V,1,1.4,2,81.1,77.5,GAR041,192
2268,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,3,GRSP,2,42,C,1,1.4,2,81.1,77.5,GAR041,192
2269,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,3,COGR,3,170,V,6,1.4,2,81.1,77.5,GAR041,192
2270,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,DICK,7,66,V,1,1.4,2,81.1,77.5,GAR041,192
2271,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,MODO,4,123,V,1,1.4,2,81.1,77.5,GAR041,192
2272,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,3,OROR,4,124,C,1,1.4,2,81.1,77.5,GAR041,192
2273,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,WEME,2,77,C,1,1.4,2,81.1,77.5,GAR041,192
2274,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,DICK,7,107,C,1,1.4,2,81.1,77.5,GAR041,192
2275,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,2,COGR,5,135,V,1,1.4,2,81.1,77.5,GAR041,192
2276,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,2,EUST,4,131,V,1,1.4,2,81.1,77.5,GAR041,192
2277,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,3,MODO,5,136,V,2,1.4,2,81.1,77.5,GAR041,192
2278,2024,1,1,2024-06-25,3,192,GAR041-B,15,GAR041-B-15,1,AMCR,3,550,C,1,1.4,2,81.1,77.5,GAR041,192
2279,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,1,WEME,5,263,V,1,5.4,6.5,80.7,78.4,GAR041,192
2280,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,1,WEME,2,148,C,1,5.4,6.5,80.7,78.4,GAR041,192
2281,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,2,LASP,6,175,C,1,5.4,6.5,80.7,78.4,GAR041,192
2282,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,3,BRTH,5,272,V,1,5.4,6.5,80.7,78.4,GAR041,192
2283,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,NA,NA,NA,NA,NA,NA,5.4,6.5,80.7,78.4,GAR041,192
2284,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,4,DICK,6,52,V,1,5.4,6.5,80.7,78.4,GAR041,192
2285,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,4,RHWO,1,287,C,1,5.4,6.5,80.7,78.4,GAR041,192
2286,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,3,LASP,4,74,C,1,5.4,6.5,80.7,78.4,GAR041,192
2287,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,1,DICK,5,110,C,1,5.4,6.5,80.7,78.4,GAR041,192
2288,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,1,BRTH,5,244,C,1,5.4,6.5,80.7,78.4,GAR041,192
2289,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,4,WEME,4,250,C,1,5.4,6.5,80.7,78.4,GAR041,192
2290,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,5,GRSP,5,61,V,1,5.4,6.5,80.7,78.4,GAR041,192
2291,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,2,WEKI,0,176,C,1,5.4,6.5,80.7,78.4,GAR041,192
2292,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,5,DICK,4,188,V,1,5.4,6.5,80.7,78.4,GAR041,192
2293,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,1,GRSP,2,72,C,1,5.4,6.5,80.7,78.4,GAR041,192
2294,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,3,MODO,2,145,C,1,5.4,6.5,80.7,78.4,GAR041,192
2295,2024,1,1,2024-06-25,3,192,GAR041-B,19,GAR041-B-19,2,LASP,2,28,V,1,5.4,6.5,80.7,78.4,GAR041,192
2296,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,RWBL,4,148,V,1,1.9,2.3,81.9,75.3,GAR041,192
2297,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,DICK,4,99,V,1,1.9,2.3,81.9,75.3,GAR041,192
2298,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,5,COGR,4,50,F,5,1.9,2.3,81.9,75.3,GAR041,192
2299,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,RWBL,4,193,V,1,1.9,2.3,81.9,75.3,GAR041,192
2300,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,RWBL,7,198,V,3,1.9,2.3,81.9,75.3,GAR041,192
2301,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,2,RWBL,1,155,C,1,1.9,2.3,81.9,75.3,GAR041,192
2302,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,WEME,2,110,C,1,1.9,2.3,81.9,75.3,GAR041,192
2303,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,GRSP,0,32,C,1,1.9,2.3,81.9,75.3,GAR041,192
2304,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,GRSP,2,25,C,1,1.9,2.3,81.9,75.3,GAR041,192
2305,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,DICK,1,151,C,1,1.9,2.3,81.9,75.3,GAR041,192
2306,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,DICK,2,100,C,1,1.9,2.3,81.9,75.3,GAR041,192
2307,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,5,EUST,0,74,F,18,1.9,2.3,81.9,75.3,GAR041,192
2308,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,5,DICK,6,106,V,2,1.9,2.3,81.9,75.3,GAR041,192
2309,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,5,GRSP,6,70,C,1,1.9,2.3,81.9,75.3,GAR041,192
2310,2024,1,1,2024-06-25,3,192,GAR041-B,26,GAR041-B-26,1,BOBO,4,83,V,1,1.9,2.3,81.9,75.3,GAR041,192
